Fecha,CPI,CPI Tradable,CPI Non-Tradable,CPI Core,CPI Non-Core,CPI Food and Energy,CPI Excluding Food and Energy,CPI Food and Beverages,CPI Excluding Food and Beverages,CPI Core Excluding Food and Beverages,CPI Imported,Wholesale Price Index,Reserve Requirement Rate,Monetary Policy Rate,Circulating Currency Seasonally Adjusted (mill S/),Net International Reserves (mill $),Real Minimum Wage (Index),Wheat (US$ per ton),Corn  (US$ per ton),Soybean oil (US$ per ton),Crude oil (US$ per barrel)
2012-04-01,0.2678102281239959,0.18558605456918975,0.3166771600672534,0.28159008619749726,0.24406972633662158,0.37619098576386206,0.17927523167920525,0.4070636337996526,0.1782950404421015,0.1962197584566822,0.09467624963489682,0.016877590421539992,16.0815291300543,4.25,0.004709444869031687,0.030489881517862027,-0.005287297469397045,-0.05168736896683801,-0.012659432705121487,0.017666120685764453,-0.026735721799237888
2012-05-01,0.25392139910060063,0.17180768966932405,0.3026592951322351,0.27757783403889275,0.21191111938297855,0.3496591161407591,0.1755462141202384,0.3818995665828462,0.1715250898242253,0.19178081221397147,0.0811004440000222,-0.010069897592978647,18.8948341611616,4.25,0.005557977514135892,-0.010575752304748609,-0.0003924536700022907,0.028250296168793154,-0.017105445156532006,-0.07792911970506755,-0.08555521244774811
2012-06-01,0.2408385524531375,0.1603741314542845,0.28857359077440764,0.2747064163623131,0.17986279441859906,0.32110488563439277,0.17505502114418345,0.3522818309635183,0.169049086184199,0.18936033985242068,0.07489442599831533,-0.03192102541639325,16.993685636061,4.25,0.011429908290653268,0.0060300270735909045,0.11151898640311897,0.04195202639499085,0.007770093683407531,-0.03595142988924083,-0.12888089189952057
2012-07-01,0.22891627071751394,0.15089119740377202,0.2751919709705937,0.2731401470908847,0.14857523195543215,0.29154328221746095,0.17759163264392966,0.3207485952849636,0.1697858988693248,0.18925198289224915,0.07284133124422093,-0.04877460219905012,15.8023734343825,4.25,0.012160839276573077,0.013193534294451803,-0.0009027728772780241,0.16843209997071162,0.23805501678867258,0.07724104458495229,0.06785689301585807
2012-08-01,0.22008433814959388,0.14385369070390602,0.265280869614255,0.2729041004247794,0.12354865978297966,0.26650560844992255,0.18212083687272448,0.29505518579112827,0.1718874708610194,0.1909077744339791,0.07243779175356356,-0.06006718721081094,18.1117509764227,4.25,0.010704539100433674,0.030889962055881348,-0.005058294177204048,0.07551955854212178,0.04337059699617729,0.015113367395994004,0.07103483540665034
2012-09-01,0.2162246032290445,0.1398873159470819,0.26145208155132765,0.2738028374753671,0.11058591328918185,0.25197925055829345,0.1871141323246069,0.2817235867126367,0.17421466682005113,0.19371420835580141,0.07399098810128196,-0.06216335921693533,22.8020468186839,4.25,0.014645018830200751,0.023255424871593267,-0.005397770896594878,0.016235754480540487,-0.051580995621858916,0.022846670739153918,0.005111962014207494
2012-10-01,0.21723565718606522,0.13931061261442146,0.26335251919184005,0.275599564626007,0.1098968387131591,0.24889640405002988,0.19153599723966436,0.28035676643011254,0.1767841542779344,0.197300470636912,0.07867415327021861,-0.05110059330280414,24.2883886870703,4.25,0.018558062323515756,0.012148264416866894,0.0016359047374774338,-0.0006089946237481936,-0.03263861580810068,-0.08672408672408671,-0.054128108359613125
2012-11-01,0.22155575639310074,0.14172256684751072,0.2687373461716766,0.27806993719106055,0.11753434672831196,0.2542374087371582,0.19498790727869467,0.28576518293167413,0.18036535565408987,0.20145826154912963,0.0877637624114761,-0.02677623548619036,22.3260737515254,4.25,0.01289700690056006,0.021194107004393947,0.0013765791002746663,0.013008691014490648,-0.007083025375708818,-0.06979859571322655,-0.032049175621541415
2012-12-01,0.22771491299028981,0.14634176753099876,0.27573818672862166,0.28130370313643066,0.12909832909198501,0.26430459328478395,0.1978287162310379,0.29307337572340897,0.1857042757390384,0.20630201018814254,0.10207349676424615,0.007462809224490131,22.6439927929702,4.25,0.01078390016569375,0.012259554543153639,-0.0025810708840405816,-0.04111598268931016,-0.02542380391149024,0.010671188075964677,0.014509028131247659
2013-01-01,0.23498898577490684,0.1525783708993654,0.28355845531501095,0.28527728255946333,0.14246899108191702,0.2761866807824734,0.20118912007029632,0.29947447409893485,0.19345193250208315,0.2121013676768572,0.1213513557767781,0.04573051033966383,21.4532804527867,4.25,0.01778441654287133,0.04727227266334322,-0.0011528461687039249,-0.0213590836878903,-0.008845247310329873,0.036350501011148895,0.07722487186083749
2013-02-01,0.24142248918808928,0.15984415832229595,0.28945519596837505,0.2895682461892444,0.15279494561173698,0.28432184998937243,0.206147781108106,0.29988797107213866,0.2037393868873225,0.21919867339269064,0.14583062956205078,0.0808808268095785,26.3803985275549,4.25,0.017136116521535127,0.009147069356571613,0.0008721931665589544,-0.04713038473783482,-0.004275184275186028,0.0305273373725663,0.007124781268802005
2013-03-01,0.24545827258177283,0.16878433430883927,0.2905841557035727,0.2940176339144682,0.15591228448641414,0.28500118266160995,0.21294755124769923,0.290750816449449,0.21634483368377472,0.2278794721935124,0.1767586912096061,0.10838385097960014,23.7010343473127,4.25,0.00901645943671836,0.004273314702272657,-0.00897807261354544,-0.046028626178478804,0.028998432517161055,-0.011720885038158713,-0.023050593833363275
2013-04-01,0.24766053458190265,0.17995866531821042,0.28750869975789256,0.29826140780308563,0.15413185382862216,0.28039650007825884,0.2208029498074217,0.27542951115658154,0.22999938831281858,0.23765777438083696,0.21319909560932082,0.1281732294892606,21.5609310232023,4.25,0.015651641860585208,0.004961865779322228,-0.0025175104901747902,-0.0018535904933075775,-0.10010744344296574,0.004124613608427641,-0.012045625347704592
2013-05-01,0.250064909894963,0.19292484711826036,0.2837094695208386,0.301670073165455,0.1544834379757813,0.2766725576877397,0.2282797406934888,0.26153447823164194,0.24307208953753,0.24714940311170708,0.2514191144742135,0.1416796143083549,24.3564306120644,4.25,0.01200544746626897,-0.02182990257124018,-0.00193211565982232,0.028264918277360884,0.04146150911172142,0.0032094581655810472,0.026722828798348308
2013-06-01,0.25408121470460054,0.20737672679303756,0.28160438191301285,0.3039911429346432,0.16150098306868862,0.27834165636721353,0.23420741747423263,0.25425419853074677,0.2544893047499381,0.2551954554854711,0.28812308396141384,0.1518944548750155,21.4933014900005,4.25,0.006426243823807853,-0.001228188422077392,-0.0026111411284992503,-0.0323590403191939,0.012070619842640129,-0.023479590844394993,0.013675479165228488
2013-07-01,0.26088326160254327,0.22271561799586878,0.28340169786526187,0.30502187424430244,0.1789747043541193,0.2889692513260856,0.2377904514379995,0.2567963898447063,0.26409998363702636,0.2610259933603032,0.32147444163659955,0.163965680781043,17.8562453583576,4.25,0.007530379219515604,0.013976575738944064,-0.005454868232267263,-0.026076105606533173,-0.05560085199441289,-0.0522311308114074,0.09166310107625897
2013-08-01,0.2688115923583711,0.23625629529965522,0.28802444914421893,0.3045751731523225,0.20252236932864623,0.3055854080594113,0.2384633402484713,0.2667833261829653,0.2707029962054279,0.26417398456313934,0.34704868767836033,0.17874629755023047,21.8569290185624,4.25,0.007468253167639105,-0.014493825334615074,-0.005399734953184909,0.0035950136989069126,-0.0946903785546539,-0.0674336934868408,0.019334267874612232
2013-09-01,0.2753412122675097,0.24498969635972342,0.29320965704302426,0.30273898813429123,0.22475008560150295,0.3221573417541548,0.23661276503539813,0.27906477940935415,0.2734760582923085,0.26473794919608057,0.3599550702119667,0.19156386669858375,18.5111235348108,4.25,0.0015711284426465078,0.001410670068282327,-0.0010866217283622692,0.006127077620934118,-0.18702041447230378,-0.006107019707072281,-0.0019022434530383547
2013-10-01,0.2793487629764664,0.2479537205983437,0.297738842376074,0.29976764173134035,0.24190781225598193,0.3352317570633416,0.2330437122901272,0.29107558421588403,0.2722294432528859,0.263170880751511,0.35979719054919285,0.19728659481883645,20.928510445704,4.25,0.00014738098896494023,-0.005065263978180412,-0.0003825765299427797,0.06252557341927778,-0.12942154557618224,-0.09747899407107885,-0.05482503648053971
2013-11-01,0.27916341646134096,0.24538944351641104,0.29884708553937855,0.2957638347829404,0.24894089950946546,0.3400924633743685,0.22863681170150815,0.29874833898401165,0.2668685307596113,0.25991355318509984,0.34856893081657325,0.19253839952049479,20.289252718847,4.0,0.011634108444705138,-0.0016869756442891015,0.0021872064761960797,-0.023459970070041636,-0.034145055557212256,0.02004772127642407,-0.06680871779600994
2013-12-01,0.27455272345003157,0.23906570664312124,0.2951498503545275,0.29100773262722096,0.24465398321594534,0.3348462071949425,0.224534737742857,0.29929058680223225,0.2588327627244272,0.25601798278129334,0.3300247253122511,0.17754085465565933,16.4901121590892,4.0,0.0044034291461862995,-0.009294044870924445,-0.0016554300140697586,-0.04637173623022772,0.005082209038150376,-0.04491617994560626,0.043442571893275606
2014-01-01,0.2676494113300126,0.23116471171156616,0.2887531010985739,0.2859874207982761,0.23426024986317154,0.3235137252205992,0.22128419965111548,0.29564296452190325,0.24972068141576376,0.2523562169028632,0.3073253830413306,0.15719986332661953,15.7094036865662,4.0,0.0029658795668912052,-0.008970044012609812,-0.003158457690646821,-0.06041414022375724,-0.012813615689346358,-0.05929018433214073,-0.029688295506986373
2014-02-01,0.26086894433087593,0.2225216537727206,0.2829997611349961,0.28135024576450457,0.22345071323485038,0.3115841176406942,0.2187516491173418,0.29374300851090046,0.2396461616978061,0.24926759346042274,0.278793486486295,0.1352686122747611,14.6244073425447,4.0,0.010948507264389562,0.0015828134124227233,-0.005972501860129431,0.05452920319847987,0.05499182561308058,0.08519007687802982,0.06059667061822882
2014-03-01,0.25497363490891545,0.21231929964954124,0.2795833464268903,0.2774415054425964,0.21375921970491374,0.30156623495466073,0.2162799841619548,0.29719415428522333,0.22752330512212302,0.24644952353673893,0.2381567738396559,0.1146962748281564,12.2083477827611,4.0,0.010207889614858745,-0.0034214523528238727,-0.0051588371909410125,0.1293412869184174,0.0720933258654537,0.09907231701934172,-0.0014212877424637504
2014-04-01,0.25065618618280405,0.19965173739971342,0.28011216195108185,0.2747652352941538,0.20623204700864636,0.2949439055231893,0.2139072504631432,0.3073610060460533,0.21358704884751062,0.24411887604186655,0.18163252213698683,0.09937415324101492,14.5242777553412,4.0,0.007300223528606153,-0.0034639899005449726,-0.003916818642667685,0.0009860391736615792,0.03755816742624063,0.01864489816297077,0.015192895882349955
2014-05-01,0.24835126046155082,0.1850896492167952,0.28491190022837715,0.27366649349323596,0.2014915586327389,0.2925982699344981,0.21165447284195127,0.3231752484295087,0.19923522361550272,0.24267444968496044,0.11333511798109683,0.09360673387213225,12.3308748992648,4.0,0.0034265442589511697,-0.0015449025938915062,-0.0022452524053167,0.015677447893627905,-0.02456549179531986,-0.03168289231033117,-0.0012639580579560938
2014-06-01,0.24774362287657253,0.1700638788352706,0.29264281075419424,0.2744400004766685,0.19809369970647903,0.29304056351364755,0.21016568075162073,0.34112201087813115,0.18627517990958312,0.24270776074160388,0.04188830967902357,0.09710222205187931,12.4965701701218,4.0,0.005267121632831495,-0.0007427006452211948,-0.0015892452897460219,-0.07802760388360042,-0.0654228643478092,-0.004777564586230354,0.031634485555261715
2014-07-01,0.24851475969339842,0.15589629436976749,0.30202733332016785,0.2770952024669987,0.19514342828983822,0.29440512924277806,0.21040300842929,0.3577814742121338,0.17644593618460244,0.24464769800600195,-0.02423605939882617,0.10519014945207764,11.6967851247641,3.75,0.009542057750849153,0.014787631036992321,-0.004314430785042678,-0.07530160891840953,-0.14523155739692983,-0.04268568312701371,-0.021683351995010924
2014-08-01,0.25065704380401305,0.14469694649571263,0.31182954616779074,0.2811925370192695,0.19350237752764274,0.29616009541656046,0.21278343990243845,0.3706697930951044,0.17137546720415525,0.24842102862659504,-0.07725760446426425,0.11422332781140232,11.4865267060826,3.75,0.014450142934427257,-0.010467529296875,0.0008569300423872939,-0.04957428854757073,-0.0500539190646484,-0.07841770262286929,-0.06228439741685943
2014-09-01,0.25471502434080606,0.13960635623889642,0.3211110595319393,0.2863773947435706,0.1954199299278076,0.29894077784017486,0.21778506078865384,0.37889389858167144,0.17257065165858052,0.25388163763116894,-0.10958656561554418,0.12237969162720823,10.8735444731299,3.5,0.01885370069595882,-0.006121819583654542,-0.0016024531095989447,-0.030072674878159122,-0.11497620148163301,-0.040498520939248106,-0.03224706343447936
2014-10-01,0.26146191799902707,0.14246231109523455,0.3300461656484843,0.2924568704186322,0.2034899361486769,0.3039051438859072,0.22588306016228846,0.3824789454424301,0.18132216183499547,0.26096215201170897,-0.11728374607153554,0.1305100762237378,10.7981174162911,3.5,0.00579568118983409,-0.014320512621600279,-0.003774284170007247,0.037372567750091346,-0.011863565771577989,0.019605960760649355,-0.09661654763599625
2014-11-01,0.2712886374593102,0.15295859177241727,0.3394395899896124,0.2993334714467543,0.21897102052048154,0.3130866515361914,0.23611199679938472,0.3841676736331836,0.1964821272130999,0.2692636135157644,-0.10359655253281341,0.13942309288655863,10.6212222165498,3.5,-0.0007787255351179301,-0.004407366598457418,0.001496843668116643,-0.02044334235046652,0.10924677187948206,-0.020634000789110374,-0.10322595601531026
2014-12-01,0.28296063886304784,0.1679013435461145,0.3491977870557492,0.30675411702988764,0.23873301930566135,0.3255918481368279,0.24697890700553893,0.3856832488256276,0.21486256476424917,0.2779517713212005,-0.07977454032774448,0.1474528515260039,13.0740524949622,3.5,0.015449983169256054,-0.014893280632411021,-0.0022836886098870357,0.052659033410710654,0.08155649975101475,-0.028093742328199056,-0.21867810231767193
2015-01-01,0.29446597371111094,0.1831357592411098,0.35854163899380626,0.31413414901527514,0.25807089764483965,0.33858890001191566,0.25716066339840904,0.3865978748194827,0.23337144146050737,0.28636323559939236,-0.056079153278178105,0.1530487358286166,10.3631842819984,3.25,0.010576116725255824,0.004991333376131557,-0.001700061725583013,-0.0998778374310374,-0.010181339827354696,-0.017530844134816204,-0.1962523870412327
2015-02-01,0.30491986800234677,0.19654427130477486,0.36727728526641673,0.3209611287334992,0.2754052700291018,0.35115410163625,0.26578500217040446,0.3880455265463258,0.24975345095743987,0.2941858986581243,-0.03579187065394272,0.15849016577203573,9.00242644944833,3.25,0.0030207062695188913,-0.011546016384803348,-0.0030255078261304247,-0.04727121914886301,-0.03088291019325573,-0.046438220212823955,0.06646264488734199
2015-03-01,0.3151576363318304,0.20794724462891465,0.3768004157310686,0.32680392779183276,0.29395143542219004,0.3654162639106555,0.27257344849998605,0.39267180550473474,0.2636398772970648,0.3010968488361602,-0.016213915955324763,0.16504057826212984,10.0594440486518,3.25,0.0012508604621981334,-0.009257464133385018,-0.007588613905436303,-0.0002576335030145538,0.010101010101008834,-0.025325604590989204,-0.0565096992653803
2015-04-01,0.32511396975112167,0.21776972908020065,0.3867552466081405,0.3317038529379339,0.3134581979299974,0.38116150631156503,0.2775714326034013,0.39987732064738873,0.2753251839429661,0.3071480105394524,0.006274996261566557,0.17210794409080343,9.64205429256671,3.25,-6.801224688579577e-05,0.004957356946007296,-0.003889874700941376,-0.03111948388931496,-0.015225806451613422,0.008349770863305128,0.13355890963007933
2015-05-01,0.33345625484361746,0.22696438864600152,0.39450377631359906,0.33612577144022043,0.32921973038075086,0.3945308095723744,0.2816097421777288,0.40540371146291093,0.2854566026668559,0.31286926850482827,0.033596111256314246,0.1781411461391144,8.48852392032146,3.25,0.003970821342025532,-0.01969915783666254,-0.005611982190736886,-0.013259541104577388,-0.02828940800638735,0.0516252390057359,0.09289195957427832
2015-06-01,0.33834601060692626,0.23614083915561201,0.3968113891292296,0.339429211731577,0.33712749072954656,0.4018421339762408,0.28443356795251734,0.4055401749398684,0.29346283335187423,0.3173440154816004,0.06475930054407095,0.1807273530395593,8.72593456734838,3.25,0.006339132693460758,-0.006554880572062327,-0.0033124049933183075,0.021171046761136125,0.01481976139413832,0.05243356643356689,0.009669384289614502
2015-07-01,0.33903646277045246,0.24514286939147917,0.3926151857232915,0.3410667602669131,0.3360262697957522,0.4018199658631214,0.2857372370205453,0.39987457601974546,0.29835374909659357,0.319834278167911,0.09601814960220102,0.1770969253886448,10.7656128569681,3.25,0.003968765348723036,-0.004715330656314021,-0.004487634245310734,-0.001687461810489399,0.09518307548324989,-0.06769351838851645,-0.1447102600079474
2015-08-01,0.33683409778741225,0.25428632187734185,0.38382605340648474,0.34134076324736623,0.3290780557380464,0.3967933828298622,0.28594932715543875,0.3906050394933065,0.30083413239615797,0.320836129235217,0.1246860114864567,0.16706851529957822,8.40046390976353,3.25,-0.0021312658979557586,0.014715237553152294,-0.0037580847335917378,-0.10595927480041101,-0.09338130052995985,-0.10731166375799761,-0.16213704007203
2015-09-01,0.33149621992787287,0.2623714605663939,0.37078246787447194,0.34037511550707483,0.31533181220420997,0.3866984593203731,0.2846793152640342,0.37854448730565315,0.2999650872628256,0.32054144755139946,0.1453778830789148,0.15251171016875148,8.28700248803369,3.5,-0.0032937385794621354,0.013627439658159046,-0.0002753059802382829,-0.045780885780884906,0.013961994825584467,-0.07994464551841707,0.061502642788326956
2015-10-01,0.3214965977354018,0.2672357235057131,0.35233216523079497,0.3381028034555677,0.29048178916662226,0.3691672742232725,0.28112272290943563,0.36305540138060494,0.2936341822058846,0.31883677971423957,0.1511782830609442,0.13393843694510835,7.62819943809694,3.5,0.008869734162733067,0.011930532723514409,-0.0014259575844712824,0.0405266757865923,0.03259865382077476,0.032297813259285935,0.01581276408714616
2015-11-01,0.3076513979934859,0.2676591220252455,0.33044275870602124,0.33468626139687635,0.256579062119658,0.3460436489206304,0.27521662185059015,0.3462385963868948,0.2817951590186263,0.316077496342431,0.14115026408193215,0.11536699331619789,8.55398389652281,3.5,0.010610640502737967,0.0003860258637329306,-0.0034289194169701,-0.01668427436709896,-0.018392735417274597,-0.013303167638165081,-0.08303972967860063
2015-12-01,0.2926702270111787,0.2649198158408641,0.30860714988156995,0.3304668452415792,0.22086722283093865,0.32235428530950555,0.2676840504535446,0.3311804873421309,0.26688931889487066,0.31277509934463327,0.12369709739415552,0.10301024579643504,9.21738470416217,3.75,-0.0013381121565682053,-0.011431603318541428,-0.004437436382651816,0.009199593497482894,0.0032144615183857805,0.11611587373283383,-0.12216155962733688
2016-01-01,0.28012306147120813,0.2624853017380566,0.29041310885420524,0.3261651895215603,0.1924158978118876,0.3042912688574208,0.25983862126581836,0.32116446542910737,0.2526589010560165,0.3092963043323081,0.11052705157961606,0.10024820997955233,7.50309152531176,4.0,0.006775361448131179,-0.024461250711555693,-0.0037113764840370767,-0.027765834672220602,-0.018976678194552954,-0.023398571192152495,-0.14435843631772327
2016-02-01,0.2721751387716164,0.2623808694099762,0.2780868144698334,0.3223404524628629,0.17652160142312387,0.2947985631565891,0.25317786171308004,0.3164555961215877,0.24253883836854018,0.30579163356388606,0.10745752797339406,0.10610321490318991,7.88013056947258,4.25,0.005532660637664666,0.0036178123072305723,-0.0017378869181348122,-0.041845110635258864,0.009009009009009139,0.03653543822874439,-0.04903075266243917
2016-03-01,0.2688410681521802,0.2651108228740424,0.27135698000444547,0.31870703986328436,0.17379002446539482,0.29334858239994555,0.2481816270885409,0.3153750153852919,0.2376722617985441,0.30186964718143494,0.11541192620086478,0.11790365868573417,8.68260101750717,4.25,0.001965202776629482,0.017990630917970707,-0.005945619167778471,0.024676413073841275,-0.0010451505016728646,0.032109136994817655,0.24911953410189636
2016-04-01,0.26859530134608345,0.2709598286455073,0.26767431618776927,0.3144697937452088,0.18126610201508836,0.2969680727378884,0.2445584605076916,0.3154128956837868,0.23719365140228643,0.2966103186350401,0.13408137426940725,0.1309994059760593,8.21018918574779,4.25,0.007379326574643352,-0.00013054617254937284,-0.00011405260027819164,-0.024900036350416377,0.0194720951783105,0.037681801815472094,0.08304919576476211
2016-05-01,0.27009409856081396,0.27883830149137345,0.26556558249033635,0.30928778794840467,0.1956424006205768,0.3032509616832636,0.2418471633617783,0.3172538093868935,0.23837346818085933,0.28961969090629947,0.15886609022697024,0.13968104652672472,7.92000506107565,4.25,0.005780621702091038,-0.010673542996099461,0.13096324447904095,-0.03611369990680491,0.042223557397555345,-0.05629701252147434,0.14343030359400344
2016-06-01,0.2734879177793345,0.28672977712747505,0.2664269906437292,0.3032412194783068,0.21720968492622908,0.3133064875266555,0.23936148204851782,0.32417860511886604,0.23923958301697185,0.2812620918040335,0.1829443088501509,0.1431496677913526,7.8738495836915,4.25,0.005109987649034808,-0.017403784292053692,-0.001393141735838821,-0.018920166128288507,0.047560222359480875,-0.006818961786955735,0.04109402903952053
2016-07-01,0.276491347483405,0.29303753668710736,0.26760392797046034,0.29634833615881834,0.23930971129559625,0.3236345875754483,0.23591868401740154,0.3330490955491805,0.2381424432656239,0.27179561392510737,0.20221094826151362,0.14271071172777663,7.82875904914121,4.25,0.00757202085806763,0.02555234705526832,-0.0008168027070962758,-0.195905568247993,-0.17178796046720757,-0.053267916342944255,-0.07994189788980277
2016-08-01,0.2760914029069342,0.29569182756387474,0.2655542694898377,0.28862065085970584,0.2531588318746586,0.32830730994876817,0.23107772668809615,0.33828705388209335,0.23385770787243687,0.26142620954010004,0.21418141433561155,0.13962960210692693,7.4568749769116,4.25,0.012285959936593871,0.011180957993648377,-0.00357006749142208,-0.029660497610003556,-0.05644910241776768,0.1310737436176188,-0.003013317395226256
2016-09-01,0.2719027573087647,0.2931454224038603,0.26053318827445454,0.2801685606879787,0.257364212381693,0.32630493429371743,0.225023998028045,0.3382287857678869,0.22688391302372463,0.2505923388078951,0.21862530500126756,0.13624155505147564,8.16256214532732,4.25,0.005512886090099256,-0.0031407340251582427,-0.0020603869646753648,0.026042922594647466,3.280495486479573e-05,0.005651623324336663,0.00983229726935031
2016-10-01,0.2658085471007888,0.2852414934980981,0.2555478770793605,0.27147995959330995,0.25644950002850675,0.3207654056529469,0.21854826244261769,0.3347686079369618,0.21907485961363704,0.2399385378017989,0.2166658282749934,0.1344417249806261,7.41653561705152,4.25,0.003269771430801427,0.007048315062931465,-0.004116529345100761,0.04971182362486415,0.053310051951969806,0.06115293115669851,0.1036580894774759
2016-11-01,0.25988889546393473,0.2730049698495667,0.2532478445825265,0.26300883035694095,0.25567471733651637,0.3142870250954098,0.21324533864334372,0.32886973690821947,0.21322579060108623,0.22992350407053017,0.21014185490336323,0.13258928193399866,7.76573094748072,4.25,0.000979022191843315,-0.010401715879952866,-0.0028922512099232023,0.046563322920780026,0.004113626130737735,0.017073079114261702,-0.08298854647587939
2016-12-01,0.25344890612962895,0.25758254033789857,0.25188983070111925,0.2547967033035839,0.2529253304620821,0.3049020705351411,0.209487678528147,0.3179652537890406,0.20990204046543232,0.2206807857604663,0.20094231925828773,0.12815205794192996,7.94184518233192,4.25,-0.001022346509805594,0.005247376311844132,-0.0033308210155019724,-0.034335223018507666,0.021472392638030913,0.02855443957549575,0.137022673031026
2017-01-01,0.24353297601016125,0.23956889400835366,0.24652428520582723,0.24650496377760628,0.2401374213695006,0.28693388882118465,0.2066601299223908,0.2971065636104296,0.20752447419264627,0.2119430127821107,0.1888247904035535,0.11770987545909636,7.7885176914938,4.25,0.0044603141140053815,0.014363064552734839,-0.002372787091644013,0.08296411165263451,0.03582652419862309,-0.046814125992238775,0.011194780433623208
2017-02-01,0.2289031308007844,0.21989043565829258,0.2347137944574672,0.23743324790919504,0.21493585292394812,0.25928811740903895,0.2033780075945179,0.26552368038594,0.20452684332626264,0.20287653441446868,0.1748510582238772,0.09847799743923645,7.07407320053599,4.25,0.0023364012600495254,-0.004490826567793871,-0.003221303389397634,0.0453206505062933,0.023314455231928877,-0.06556925308194395,0.0173423053304389
2017-03-01,0.2105768762664382,0.19984380717633743,0.21734219200656485,0.22795682527924058,0.1795587650464923,0.22455681099188407,0.19928049979000645,0.22593942157735483,0.200743975934403,0.19421616800064231,0.16117856392767965,0.07331366499338333,7.4647519932439,4.25,0.003902987936176716,0.003146521969465965,-0.01287758624647617,-0.017656170300383134,-0.02644995809096118,-0.02381252838480119,-0.07738960475528145
2017-04-01,0.18987279469409488,0.1804335315964075,0.19591027430486294,0.2187110005887266,0.1366867044675421,0.1856630791562899,0.1943221055841823,0.18094030605962722,0.19664373234625956,0.18710130523176624,0.14939217607150038,0.04901127987476106,6.95598166413881,4.25,0.001961455409533297,0.008177700961800038,0.002587211177268456,-0.11405297256097657,-0.0026087519420026073,-0.048188140303335625,0.037659756377034226
2017-05-01,0.16715184103110906,0.16135875389353424,0.1711464375372065,0.20962604515909358,0.08757264520423634,0.14380542818264783,0.18817807842943743,0.13124806149790166,0.19235413544416397,0.18152992688520767,0.1391668570896266,0.031245686996678096,6.89240108166823,4.0,0.011957590492099879,0.006603384234420195,0.0042513775764301265,0.07249244534299959,0.01170194123717061,0.05685931589864457,-0.05199035222695869
2017-06-01,0.14283401421680106,0.14184491527998394,0.1441394243354453,0.2011048270505048,0.03265254566356284,0.09957211110986809,0.18113659782105285,0.07753381842464452,0.18811288996408854,0.17752780172828692,0.12920894218524206,0.021083176027049545,8.14908465495113,4.0,0.004595618983340044,-0.012820512820512775,0.0015945261562766433,0.05478428119558876,0.004274850117812701,0.005192806039449049,-0.06896786259454957
2017-07-01,0.11940859287459353,0.12226242563727313,0.11856862732232787,0.19392125775477828,-0.022368007933977353,0.05688755031844456,0.17441393916113823,0.024132048755348388,0.1851161754990504,0.17555963502967475,0.12065030522180391,0.019497842484852656,7.90948482153013,3.75,0.004864826139622691,0.0071724093864316,-0.001978934291343326,0.13538915864497358,-0.00765135759125668,0.05458260838785711,0.030870381576180383
2017-08-01,0.1002745362945705,0.10489939212936655,0.09844802663821066,0.1886436716304443,-0.06866787418199559,0.021509051248701696,0.16933415323176643,-0.022260150357370525,0.18449801654233242,0.17576673811637122,0.11724684350584946,0.027350031940182373,7.19497366351911,3.75,0.004109956109147994,-0.016574147501982606,-0.006677369308883518,-0.1658274026673041,-0.05876186272346362,0.011594244058868552,0.03144729857929285
2017-09-01,0.08833943347351414,0.09292997986745648,0.08652106456710575,0.1859463374878965,-0.09897740563936122,-0.001695065321733155,0.16710147302138081,-0.05622370390850399,0.1874653917742251,0.178540633009247,0.12421778086740448,0.04309674453373468,7.02411570251024,3.5,0.008167615479757417,0.03798080799935488,0.0001577246305339841,0.009931986445082419,-0.04168539252658776,0.014353704876890916,0.034679562190083724
2017-10-01,0.08362704171097614,0.08743580424216446,0.0822093522698013,0.18551512625100172,-0.11255086852568782,-0.012769601360963579,0.16780307155428853,-0.07745259986699977,0.19387007383132288,0.18366848614525635,0.14402985072066177,0.06378674957962656,7.27705151328612,3.5,0.008045468873974171,-0.012430080795525211,0.00471457511318274,0.03631613841693393,0.012740347037673905,-0.03360528898170856,0.03772157653797259
2017-11-01,0.08478213892409626,0.08796592745821008,0.08364772340202044,0.18658779172652598,-0.11184183411664114,-0.01336498987831779,0.17034627172843492,-0.08650380519185535,0.20182538873001932,0.1901734898908692,0.17442237136353206,0.08626977517603789,7.1343745926027,3.25,0.009565867192543598,-0.009078036500943965,0.001976271319812817,0.023561259274112123,-0.012523942831885293,0.02006643246716,0.09859787963444311
2017-12-01,0.0913748473943924,0.09340211325784548,0.0908076222457853,0.18855948964032587,-0.09687811749376184,-0.003104668880860634,0.17361711904026042,-0.08157430929605701,0.20939093249330126,0.19696924238185204,0.20984354038920183,0.10829096768410329,7.5895178096414,3.25,0.004620025627227964,0.010129717542828987,-0.001566062182801975,-0.014361744305907753,0.017919313353512933,-0.0322597112546853,0.02181073778792353
2018-01-01,0.1026055842252929,0.10199757780001877,0.10344182214071748,0.1909984035712245,-0.0691162441486358,0.017785602416496196,0.17635222112931762,-0.061812049722090395,0.21466838723744022,0.2034258112575262,0.24408616386979715,0.13027184297328254,6.75781101557486,3.0,0.009649396998086202,0.010515395859857612,-0.001272549628957953,0.11913179277097563,0.026472866146778573,-0.0017647374180473907,0.09812574467446056
